AirportID,IataCode,IcaoCode,Name,City,Country,Timezone,Dst
4086,HGN,VTCH,Mae Hong Son Airport,Mae Hong Son,Thailand,7,U
4087,RAP,KRAP,Rapid City Regional Airport,Rapid City,United States,-7,A
4088,CLD,KCRQ,Mc Clellan-Palomar Airport,Carlsbad,United States,-8,A
4089,FNT,KFNT,Bishop International Airport,Flint,United States,-5,A
4090,DVO,RPMD,Francisco Bangoy International Airport,Davao,Philippines,8,N
4091,FNC,LPMA,Madeira Airport,Funchal,Portugal,0,E
4092,STM,SBSN,Maestro Wilson Fonseca Airport,Santarem,Brazil,-3,S
4093,KOS,VDSV,Sihanoukville International Airport,Sihanoukville,Cambodia,7,N
4094,YOA,CYOA,Ekati Airport,Ekati,Canada,-7,A
4095,NPE,NZNR,Hawke's Bay Airport,NAPIER,New Zealand,12,Z
4096,LEV,NFNB,Levuka Airfield,Levuka,Fiji,12,N
4097,LXA,ZULS,Lhasa Gonggar Airport,Lhasa,China,8,U
4098,RDD,KRDD,Redding Municipal Airport,Redding,United States,-8,A
4099,EUG,KEUG,Mahlon Sweet Field,Eugene,United States,-8,A
4100,IDA,KIDA,Idaho Falls Regional Airport,Idaho Falls,United States,-7,A
4101,MFR,KMFR,Rogue Valley International Medford Airport,Medford,United States,-8,A
4102,KBZ,NZKI,Kaikoura Airport,Kaikoura,New Zealand,12,Z
4103,RDM,KRDM,Roberts Field,Redmond-Bend,United States,-8,A
4104,PCN,NZPN,Picton Aerodrome,Picton,New Zealand,12,Z
4105,WDH,FYWH,Hosea Kutako International Airport,Windhoek,Namibia,1,S
4106,YWH,CYWH,Victoria Harbour Seaplane Base,Victoria,Canada,-8,A
4108,TNA,ZSJN,Yaoqiang Airport,Jinan,China,8,U
4109,CZX,ZSCG,Changzhou Benniu Airport,Changzhou,China,8,U
4110,YBP,ZUYB,Yibin Caiba Airport,Yibin,China,8,U
4111,TJM,USTR,Roshchino International Airport,Tyumen,Russia,5,N
4112,CAK,KCAK,Akron Canton Regional Airport,Akron,United States,-5,A
4113,HSV,KHSV,Huntsville International Carl T Jones Field,Huntsville,United States,-6,A
4114,PKB,KPKB,Mid Ohio Valley Regional Airport,PARKERSBURG,United States,-5,A
4115,MGM,KMGM,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,-6,A
4116,TRI,KTRI,Tri-Cities Regional TN/VA Airport,BRISTOL,United States,-5,A
4117,PAH,KPAH,Barkley Regional Airport,PADUCAH,United States,-6,A
4119,JIB,HDAM,Djibouti-Ambouli Airport,Djibouti,Djibouti,3,U
4120,HAK,ZJHK,Haikou Meilan International Airport,Haikou,China,8,U
4121,MFA,HTMA,Mafia Island Airport,Mafia Island,Tanzania,3,U
4124,PGA,KPGA,Page Municipal Airport,Page,United States,-7,A
4125,UII,MHUT,Utila Airport,Utila,Honduras,-6,U
4127,FCA,KGPI,Glacier Park International Airport,Kalispell,United States,-7,A
4128,MBS,KMBS,MBS International Airport,Saginaw,United States,-5,A
4129,BGM,KBGM,Greater Binghamton/Edwin A Link field,Binghamton,United States,-5,A
4130,BGW,ORBI,Baghdad International Airport,Baghdad,Iraq,3,U
4131,NNT,VTCN,Nan Airport,Nan,Thailand,7,U
4132,ROI,VTUV,Roi Et Airport,Roi Et,Thailand,7,U
4133,BFV,VTUO,Buri Ram Airport,Buri Ram,Thailand,7,U
4135,TDX,VTBO,Trat Airport,Trat,Thailand,7,U
4136,BLH,KBLH,Blythe Airport,Blythe,United States,-8,A
4137,IQA,ORAA,Al Asad Air Base,Al Asad,Iraq,3,U
4138,TQD,ORAT,Al Taqaddum Air Base,Al Taqaddum,Iraq,3,U
4139,XQC,ORBD,Joint Base Balad,Al Bakr,Iraq,3,U
4140,CRK,RPLC,Diosdado Macapagal International Airport,Angeles City,Philippines,8,N
4141,SDK,WBKS,Sandakan Airport,Sandakan,Malaysia,8,N
4142,LXG,VLLN,Luang Namtha Airport,Luang Namtha,Laos,7,U
4143,ODY,VLOS,Oudomsay Airport,Muang Xay,Laos,7,N
4144,SHE,ZYTX,Taoxian Airport,Shenyang,China,8,U
4145,DOY,ZSDY,Dongying Shengli Airport,Dongying,China,8,U
4146,MNI,TRPG,John A. Osborne Airport,Geralds,Montserrat,-4,N
4147,PSG,PAPG,Petersburg James A Johnson Airport,Petersburg,United States,-9,A
4148,LYA,ZHLY,Luoyang Airport,Luoyang,China,8,U
4149,XUZ,ZSXZ,Xuzhou Guanyin Airport,Xuzhou,China,8,U
4151,MWQ,VYMW,Magway Airport,Magwe,Burma,6.5,U
4152,KHM,VYKI,Kanti Airport,Khamti,Burma,6.5,U
4153,DLI,VVDL,Lien Khuong Airport,Dalat,Vietnam,7,U
4154,VDH,VVDH,Dong Hoi Airport,Dong Hoi,Vietnam,7,U
4155,VKG,VVRG,Rach Gia Airport,Rach Gia,Vietnam,7,U
4156,CAH,VVCM,Cà Mau Airport,Ca Mau,Vietnam,7,U
4157,VCL,VVCA,Chu Lai International Airport,Chu Lai,Vietnam,7,U
4158,TBB,VVTH,Dong Tac Airport,Tuy Hoa,Vietnam,7,U
4159,PYY,VTCI,Mae Hong Son Airport,Pai,Thailand,7,U
4160,BWK,LDSB,Bol Airport,Brac,Croatia,1,E
4161,NSI,FKYS,Yaoundé Nsimalen International Airport,Yaounde,Cameroon,1,N
4162,CKY,GUCY,Conakry International Airport,Conakry,Guinea,0,N
4165,AAH,EDKA,Aachen-Merzbrück Airport,Aachen,Germany,1,E
4166,FKB,EDSB,Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,1,E
4167,SFB,KSFB,Orlando Sanford International Airport,Sanford,United States,-5,A
4169,JST,KJST,John Murtha Johnstown Cambria County Airport,Johnstown,United States,-5,A
4170,LUA,VNLK,Lukla Airport,Lukla,Nepal,5.75,N
4171,BHP,VNBJ,Bhojpur Airport,Bhojpur,Nepal,5.75,N
4172,LDN,VNLD,Lamidanda Airport,Lamidanda,Nepal,5.75,N
4173,JMO,VNJS,Jomsom Airport,Jomsom,Nepal,5.75,N
4174,NGX,VNMA,Manang Airport,Manang,Nepal,5.75,N
4175,PPL,VNPL,Phaplu Airport,Phaplu,Nepal,5.75,N
4177,RUM,VNRT,Rumjatar Airport,Rumjatar,Nepal,5.75,N
4178,DNP,VNDG,Tulsipur Airport,Dang,Nepal,5.75,N
4179,RUK,VNRK,Rukum Chaurjahari Airport,Rukumkot,Nepal,5.75,N
4180,JUM,VNJL,Jumla Airport,Jumla,Nepal,5.75,N
4182,TPJ,VNTJ,Taplejung Airport,Taplejung,Nepal,5.75,N
4183,TMI,VNTR,Tumling Tar Airport,Tumling Tar,Nepal,5.75,N
4184,SKH,VNSK,Surkhet Airport,Surkhet,Nepal,5.75,N
4185,IMK,VNST,Simikot Airport,Simikot,Nepal,5.75,N
4186,DOP,VNDP,Dolpa Airport,Dolpa,Nepal,5.75,N
4187,BJH,VNBG,Bajhang Airport,Bajhang,Nepal,5.75,N
4188,DHI,VNDH,Dhangarhi Airport,Dhangarhi,Nepal,5.75,N
4189,MWX,RKJB,Muan International Airport,Muan,South Korea,9,U
4190,JTY,LGPL,Astypalaia Airport,Astypalaia,Greece,2,E
4191,JIK,LGIK,Ikaria Airport,Ikaria,Greece,2,E
4192,JKL,LGKY,Kalymnos Airport,Kalymnos,Greece,2,E
4193,MLO,LGML,Milos Airport,Milos,Greece,2,E
4194,JNX,LGNX,Naxos Airport,Cyclades Islands,Greece,2,E
4195,PAS,LGPA,Paros National Airport,Paros,Greece,2,E
4196,KZS,LGKJ,Kastelorizo Airport,Kastelorizo,Greece,2,E
4197,RMF,HEMA,Marsa Alam International Airport,Marsa Alam,Egypt,2,U
4198,NRN,EDLV,Weeze Airport,Weeze,Germany,1,E
4199,USU,RPVV,Francisco B. Reyes Airport,Busuanga,Philippines,8,N
4200,BXU,RPME,Bancasi Airport,Butuan,Philippines,8,N
4201,DPL,RPMG,Dipolog Airport,Dipolog,Philippines,8,N
4202,LAO,RPLI,Laoag International Airport,Laoag,Philippines,8,N
4203,LGP,RPLP,Legazpi City International Airport,Legazpi,Philippines,8,N
4204,OZC,RPMO,Labo Airport,Ozamis,Philippines,8,N
4206,CEB,RPVM,Mactan Cebu International Airport,Cebu,Philippines,8,N
4207,NOD,EDWS,Norden-Norddeich Airport,Norden,Germany,1,E
4208,JUI,EDWJ,Juist Airport,Juist,Germany,1,E
4209,BPS,SBPS,Porto Seguro Airport,Porto Seguro,Brazil,-3,S
4213,QIG,SNIG,Iguatu Airport,Iguatu,Brazil,-3,S
4214,PMW,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,-3,S
4215,CLV,SBCN,Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,-3,S
4216,MSO,KMSO,Missoula International Airport,Missoula,United States,-7,A
4217,BKQ,YBCK,Blackall Airport,Blackall,Australia,10,O
4218,BDB,YBUD,Bundaberg Airport,Bundaberg,Australia,10,O
4219,GCN,KGCN,Grand Canyon National Park Airport,Grand Canyon,United States,-7,N
4220,SGR,KSGR,Sugar Land Regional Airport,Sugar Land,United States,-6,A
4222,APA,KAPA,Centennial Airport,Denver,United States,-7,A
4223,CVN,KCVN,Clovis Municipal Airport,Clovis,United States,-7,A
4224,FST,KFST,Fort Stockton Pecos County Airport,Fort Stockton,United States,-6,A
4225,LVS,KLVS,Las Vegas Municipal Airport,Las Vegas,United States,-7,A
4226,IWS,KIWS,West Houston Airport,Houston,United States,-6,A
4228,LRU,KLRU,Las Cruces International Airport,Las Cruces,United States,-7,A
4229,BKD,KBKD,Stephens County Airport,Breckenridge,United States,-6,A
4230,TPL,KTPL,Draughon Miller Central Texas Regional Airport,Temple,United States,-6,A
4231,OZA,KOZA,Ozona Municipal Airport,Ozona,United States,-6,A
4235,KDM,VRMT,Kaadedhdhoo Airport,Kaadedhdhoo,Maldives,5,U
4236,LAK,CYKD,Aklavik/Freddie Carmichael Airport,Aklavik,Canada,-7,A
4237,YWJ,CYWJ,Déline Airport,Deline,Canada,-7,A
4238,ZFN,CZFN,Tulita Airport,Tulita,Canada,-7,A
4239,YGH,CYGH,Fort Good Hope Airport,Fort Good Hope,Canada,-7,A
4242,TAH,NVVW,Tanna Airport,Tanna,Vanuatu,11,U
4244,YPC,CYPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,-7,A
4247,SRZ,SLET,El Trompillo Airport,Santa Cruz,Bolivia,-4,U
4249,SAB,TNCS,Juancho E. Yrausquin Airport,Saba,Netherlands Antilles,-4,U
4250,EGE,KEGE,Eagle County Regional Airport,Vail,United States,-7,A
4252,SKN,ENSK,Stokmarknes Skagen Airport,Stokmarknes,Norway,1,E
4253,CGF,KCGF,Cuyahoga County Airport,Richmond Heights,United States,-5,A
4254,MFD,KMFD,Mansfield Lahm Regional Airport,Mansfield,United States,-5,A
4255,CSG,KCSG,Columbus Metropolitan Airport,Columbus,United States,-5,A
4256,LAW,KLAW,Lawton Fort Sill Regional Airport,Lawton,United States,-6,A
4257,FNL,KFNL,Northern Colorado Regional Airport,Fort Collins,United States,-7,A
4261,FLG,KFLG,Flagstaff Pulliam Airport,Flagstaff,United States,-7,N
4262,TVL,KTVL,Lake Tahoe Airport,South Lake Tahoe,United States,-8,A
4263,TWF,KTWF,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,-7,A
4265,MVY,KMVY,Martha's Vineyard Airport,Vineyard Haven MA,United States,-5,A
4268,CON,KCON,Concord Municipal Airport,Concord NH,United States,-5,A
4270,GON,KGON,Groton New London Airport,Groton CT,United States,-5,A
4271,STC,KSTC,St Cloud Regional Airport,Saint Cloud,United States,-6,A
4272,BPE,ZBDH,Qinhuangdao Beidaihe Airport,Bagan,Burma,8,U
4273,GTR,KGTR,Golden Triangle Regional Airport,Columbus Mississippi,United States,-6,A
4274,GOJ,UWGG,Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,Russia,3,N
4275,HQM,KHQM,Bowerman Airport,Hoquiam,United States,-8,A
4276,ERI,KERI,Erie International Tom Ridge Field,Erie,United States,-5,A
4278,HYA,KHYA,Barnstable Municipal Boardman Polando Field,Barnstable,United States,-5,A
4279,SPR,MZSP,San Pedro Airport,San Pedro,Belize,-6,U
4280,SDX,KSEZ,Sedona Airport,Sedona,United States,-7,A
4284,MGW,KMGW,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,-5,A
4285,CRW,KCRW,Yeager Airport,Charleston,United States,-5,A
4286,AVP,KAVP,Wilkes Barre Scranton International Airport,Scranton,United States,-5,A
4287,BJI,KBJI,Bemidji Regional Airport,Bemidji,United States,-6,A
4289,THG,YTNG,Thangool Airport,Biloela,Australia,10,O
4290,FGI,NSFI,Fagali'i Airport,Apia,Samoa,13,U
4291,BNK,YBNA,Ballina Byron Gateway Airport,Ballina Byron Bay,Australia,10,O
4292,FAR,KFAR,Hector International Airport,Fargo,United States,-6,A
4293,MKC,KMKC,Charles B. Wheeler Downtown Airport,Kansas City,United States,-6,A
4295,RBE,VDRK,Ratanakiri Airport,Ratanakiri,Cambodia,7,U
4296,GCC,KGCC,Gillette Campbell County Airport,Gillette,United States,-7,A
4297,TOF,UNTT,Bogashevo Airport,Tomsk,Russia,7,N
4298,NZJ,KNZJ,El Toro Marine Corps Air Station,Santa Ana,United States,-8,A
4299,PHY,VTPB,Phetchabun Airport,Phetchabun,Thailand,7,U
4300,CJM,VTSE,Chumphon Airport,Chumphon,Thailand,7,U
4301,JZH,ZUJZ,Jiuzhai Huanglong Airport,Jiuzhaigou,China,8,U
4302,SWA,ZGOW,Jieyang Chaoshan International Airport,Shantou,China,8,U
4304,GEO,SYCJ,Cheddi Jagan International Airport,Georgetown,Guyana,-4,U
4305,AGT,SGES,Guarani International Airport,Ciudad del Este,Paraguay,-4,S
4306,OGL,SYGO,Eugene F. Correira International Airport,Georgetown,Guyana,-4,U
4307,KAI,PKSA,Kaieteur International Airport,Kaieteur,Guyana,-4,U
4308,DNH,ZLDH,Dunhuang Airport,Dunhuang,China,8,U
4309,AOI,LIPY,Ancona Falconara Airport,Ancona,Italy,1,E
4313,TCP,HETB,Taba International Airport,Taba,Egypt,2,U
4314,LYB,MWCL,Edward Bodden Airfield,Little Cayman,Cayman Islands,-5,N
4315,BJV,LTFE,Milas Bodrum International Airport,Bodrum,Turkey,3,E
4316,TBJ,DTKA,Tabarka 7 Novembre Airport,Tabarka,Tunisia,1,E
4317,SAW,LTFJ,Sabiha Gökçen International Airport,Istanbul,Turkey,3,E
4318,SCE,KUNV,University Park Airport,State College Pennsylvania,United States,-5,A
4319,BME,YBRM,Broome International Airport,Broome,Australia,8,O
4320,NTL,YWLM,Newcastle Airport,Newcastle,Australia,10,O
4322,KLU,LOWK,Klagenfurt Airport,Klagenfurt,Austria,1,E
4325,HFT,ENHF,Hammerfest Airport,Hammerfest,Norway,1,E
4326,HVG,ENHV,Valan Airport,Honningsvag,Norway,1,E
4327,MEH,ENMH,Mehamn Airport,Mehamn,Norway,1,E
4328,VDS,ENVD,Vadsø Airport,Vadsø,Norway,1,E
4330,IKA,OIIE,Imam Khomeini International Airport,Tehran,Iran,3.5,E
4331,MHD,OIMM,Mashhad International Airport,Mashhad,Iran,3.5,E
4333,UIK,UIBS,Ust-Ilimsk Airport,Ust Ilimsk,Russia,8,N
4335,MEI,KMEI,Key Field,Meridian,United States,-6,A
4336,SPI,KSPI,Abraham Lincoln Capital Airport,Springfield,United States,-6,A
4338,CEZ,KCEZ,Cortez Municipal Airport,Cortez,United States,-7,A
4339,HDN,KHDN,Yampa Valley Airport,Hayden,United States,-7,A
4340,GUP,KGUP,Gallup Municipal Airport,Gallup,United States,-7,A
4341,LBL,KLBL,Liberal Mid-America Regional Airport,Liberal,United States,-6,A
4342,LAA,KLAA,Lamar Municipal Airport,Lamar,United States,-7,A
4343,GLD,KGLD,Renner Field-Goodland Municipal Airport,Goodland,United States,-7,A
4344,COD,KCOD,Yellowstone Regional Airport,Cody,United States,-7,A
4345,HOV,ENOV,"Ørsta-Volda Airport, Hovden",Orsta-Volda,Norway,1,E
4347,ISC,EGHE,St. Mary's Airport,ST MARY\'S,United Kingdom,0,E
4348,SGF,KSGF,Springfield Branson National Airport,Springfield,United States,-6,A
4349,NVK,ENNK,Narvik Framnes Airport,Narvik,Norway,1,E
4350,BVG,ENBV,Berlevåg Airport,Berlevag,Norway,1,E
4351,FBU,ENFB,"Oslo, Fornebu Airport",Oslo,Norway,1,E
4352,NSK,UOOO,Norilsk-Alykel Airport,Norilsk,Russia,7,N
4353,AAQ,URKA,Anapa Vityazevo Airport,Anapa,Russia,3,N
4354,JLN,KJLN,Joplin Regional Airport,Joplin,United States,-6,A
4355,ABE,KABE,Lehigh Valley International Airport,Allentown,United States,-5,A
4356,XNA,KXNA,Northwest Arkansas Regional Airport,Bentonville,United States,-6,A
4357,GUW,UATG,Atyrau Airport,Atyrau,Kazakhstan,5,U
4358,KZO,UAOO,Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,6,U
4359,SBN,KSBN,South Bend Regional Airport,South Bend,United States,-5,A
4360,BKA,UUBB,Bykovo Airport,Moscow,Russia,3,N
4362,ARH,ULAA,Talagi Airport,Arkhangelsk,Russia,3,N
4363,RTW,UWSS,Saratov Central Airport,Saratov,Russia,3,N
4364,NUX,USMU,Novy Urengoy Airport,Novy Urengoy,Russia,5,N
4365,NOJ,USRO,Noyabrsk Airport,Noyabrsk,Russia,5,N
4367,SCO,UATE,Aktau Airport,Aktau,Kazakhstan,5,U
4368,UCT,UUYH,Ukhta Airport,Ukhta,Russia,3,N
4369,USK,UUYS,Usinsk Airport,Usinsk,Russia,3,N
4370,PEX,UUYP,Pechora Airport,Pechora,Russia,3,N
4371,NNM,ULAM,Naryan Mar Airport,Naryan-Mar,Russia,3,N
4372,PKV,ULOO,Pskov Airport,Pskov,Russia,3,N
4373,KGP,USRK,Kogalym International Airport,Kogalym,Russia,5,N
4374,KJA,UNKL,Yemelyanovo Airport,Krasnoyarsk,Russia,7,N
4375,KGF,UAKK,Sary-Arka Airport,Karaganda,Kazakhstan,6,U
4377,URJ,USHU,Uray Airport,Uraj,Russia,5,N
4379,IWA,UUBI,Ivanovo South Airport,Ivanovo,Russia,3,N
4380,CGQ,ZYCC,Longjia Airport,Changchun,China,8,U
4381,KIJ,RJSN,Niigata Airport,Niigata,Japan,9,U
4382,JON,PJON,Johnston Atoll Airport,Johnston Island,Johnston Atoll,-10,U
4383,SMD,KSMD,Smith Field,Fort Wayne IN,United States,-5,A
4384,ACV,KACV,California Redwood Coast-Humboldt County Airport,Arcata CA,United States,-8,A
4386,OAJ,KOAJ,Albert J Ellis Airport,Jacksonville NC,United States,-5,A
4387,TCL,KTCL,Tuscaloosa Regional Airport,Tuscaloosa AL,United States,-6,A
4388,DBQ,KDBQ,Dubuque Regional Airport,Dubuque IA,United States,-6,A
4390,HHP,VHST,Shun Tak Heliport,Hong Kong,Hong Kong,8,N
5404,ATD,AGAT,Uru Harbour Airport,Atoifi,Solomon Islands,11,U
5405,AKS,AGGA,Gwaunaru'u Airport,Auki,Solomon Islands,11,U
5406,BAS,AGGE,Ballalae Airport,Ballalae,Solomon Islands,11,U
5407,FRE,AGGF,Fera/Maringe Airport,Fera Island,Solomon Islands,11,U
5408,MBU,AGGI,Babanakira Airport,Mbambanakira,Solomon Islands,11,U
5409,IRA,AGGK,Ngorangora Airport,Kirakira,Solomon Islands,11,U
5410,SCZ,AGGL,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,11,U
5411,MUA,AGGM,Munda Airport,Munda,Solomon Islands,11,U
5412,GZO,AGGN,Nusatupe Airport,Gizo,Solomon Islands,11,U
5413,MNY,AGGO,Mono Airport,Stirling Island,Solomon Islands,11,U
5414,RNL,AGGR,Rennell/Tingoa Airport,Rennell Island,Solomon Islands,11,U
5415,RUS,AGGU,Marau Airport,Marau,Solomon Islands,11,U
5416,VAO,AGGV,Suavanao Airport,Suavanao,Solomon Islands,11,U
5417,KGE,AGKG,Kaghau Airport,Kagau Island,Solomon Islands,11,U
5418,RBV,AGRM,Ramata Airport,Ramata,Solomon Islands,11,U
5419,BUA,AYBK,Buka Airport,Buka Island,Papua New Guinea,10,U
5420,CMU,AYCH,Chimbu Airport,Kundiawa,Papua New Guinea,10,U
5421,DAU,AYDU,Daru Airport,Daru,Papua New Guinea,10,U
5422,GUR,AYGN,Gurney Airport,Gurney,Papua New Guinea,10,U
5423,PNP,AYGR,Girua Airport,Girua,Papua New Guinea,10,U
5424,HKN,AYHK,Kimbe Airport,Hoskins,Papua New Guinea,10,U
5425,UNG,AYKI,Kiunga Airport,Kiunga,Papua New Guinea,10,U
5426,KRI,AYKK,Kikori Airport,Kikori,Papua New Guinea,10,U
5427,KMA,AYKM,Kerema Airport,Kerema,Papua New Guinea,10,U
5428,KVG,AYKV,Kavieng Airport,Kavieng,Papua New Guinea,10,U
5429,MDU,AYMN,Mendi Airport,Mendi,Papua New Guinea,10,U
5430,MAS,AYMO,Momote Airport,Momote,Papua New Guinea,10,U
5431,MXH,AYMR,Moro Airport,Moro,Papua New Guinea,10,U
5432,MIS,AYMS,Misima Island Airport,Misima Island,Papua New Guinea,10,U
5433,TIZ,AYTA,Tari Airport,Tari,Papua New Guinea,10,U
5434,TBG,AYTB,Tabubil Airport,Tabubil,Papua New Guinea,10,U
5435,RAB,AYTK,Tokua Airport,Tokua,Papua New Guinea,10,U
5436,VAI,AYVN,Vanimo Airport,Vanimo,Papua New Guinea,10,U
5437,WBM,AYWD,Wapenamanda Airport,Wapenamanda,Papua New Guinea,10,U
5438,LLU,BGAP,Alluitsup Paa Heliport,Alluitsup Paa,Greenland,-3,E
5439,CNP,BGCO,Neerlerit Inaat Airport,Neerlerit Inaat,Greenland,-1,E
5440,JFR,BGFH,Paamiut Heliport,Paamiut,Greenland,-3,E
5441,JGO,BGGN,Qeqertarsuaq Heliport,Qeqertarsuaq Airport,Greenland,-3,E
5442,JJU,BGJH,Qaqortoq Heliport,Qaqortoq,Greenland,-3,E
5443,JSU,BGMQ,Maniitsoq Airport,Maniitsoq,Greenland,-3,E
5444,JNN,BGNN,Nanortalik Heliport,Nanortalik,Greenland,-3,E
5445,JNS,BGNS,Narsaq Heliport,Narsaq,Greenland,-3,E
5446,NAQ,BGQQ,Qaanaaq Airport,Qaanaaq,Greenland,-4,E
5447,JHS,BGSS,Sisimiut Airport,Sisimiut,Greenland,-3,E
5448,JUV,BGUK,Upernavik Airport,Upernavik,Greenland,-3,E
5449,JQA,BGUQ,Qaarsut Airport,Uummannaq,Greenland,-3,E
5450,GRY,BIGR,Grímsey Airport,Grímsey,Iceland,0,N
5452,THO,BITN,Thorshofn Airport,Thorshofn,Iceland,0,N
5453,VPN,BIVO,Vopnafjörður Airport,Vopnafjörður,Iceland,0,N
5456,YWS,CAE5,Whistler/Green Lake Water Aerodrome,Whistler,Canada,-8,A
5457,YAA,CAJ4,Anahim Lake Airport,Anahim Lake,Canada,-8,A
5458,YWM,CCA6,Williams Harbour Airport,Williams Harbour,Canada,-3.5,A
5459,YFX,CCK4,St. Lewis (Fox Harbour) Airport,St. Lewis,Canada,-3.5,A
5460,YHA,CCP4,Port Hope Simpson Airport,Port Hope Simpson,Canada,-3.5,A
5461,YRG,CCZ2,Rigolet Airport,Rigolet,Canada,-4,A
5462,YCK,CEB3,Colville Lake Airport,Colville Lake,Canada,-7,A
5463,YLE,CEM3,Whatì Airport,Whatì,Canada,-7,A
5464,SUR,CJV7,Summer Beaver Airport,Summer Beaver,Canada,-5,A
5465,YAX,CKB6,Wapekeka Airport,Angling Lake,Canada,-6,A
5466,WNN,CKL3,Wunnumin Lake Airport,Wunnumin Lake,Canada,-5,A
5467,YNO,CKQ3,North Spirit Lake Airport,North Spirit Lake,Canada,-6,A
5468,XBE,CNE3,Bearskin Lake Airport,Bearskin Lake,Canada,-6,A
5469,KIF,CNM5,Kingfisher Lake Airport,Kingfisher Lake,Canada,-5,A
5470,YOG,CNT3,Ogoki Post Airport,Ogoki Post,Canada,-5,A
5471,YHP,CPV7,Poplar Hill Airport,Poplar Hill,Canada,-6,A
5472,YKU,CSU2,Chisasibi Airport,Chisasibi,Canada,-5,A
5473,ZTB,CTB6,Tête-à-la-Baleine Airport,Tête-à-la-Baleine,Canada,-4,A
5474,ZLT,CTU5,La Tabatière Airport,La Tabatière,Canada,-4,A
5478,YAC,CYAC,Cat Lake Airport,Cat Lake,Canada,-6,A
5479,YAG,CYAG,Fort Frances Municipal Airport,Fort Frances,Canada,-6,A
5480,XKS,CYAQ,Kasabonika Airport,Kasabonika,Canada,-5,A
5481,YKG,CYAS,Kangirsuk Airport,Kangirsuk,Canada,-5,A
5482,YAT,CYAT,Attawapiskat Airport,Attawapiskat,Canada,-5,A
5484,YBE,CYBE,Uranium City Airport,Uranium City,Canada,-6,N
5485,YBX,CYBX,Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,-4,A
5486,YRF,CYCA,Cartwright Airport,Cartwright,Canada,-4,A
